datetime,GHI_error_Texas,cloud_error_Texas,forecast,ta_error_Texas,rh_error_Texas,GHI_error_Iowa,cloud_error_Iowa,ta_error_Iowa,rh_error_Iowa,GHI_error_Nevada,cloud_error_Nevada,ta_error_Nevada,rh_error_Nevada,GHI_error_Seattle,cloud_error_Seattle,ta_error_Seattle,rh_error_Seattle
2023-06-01 12:00:00,10.0,-19.0,3,0.10762999999997191,-5.0,78.0,4.0,0.3576299999999719,4.299999999999997,13.0,0.0,0.9395099999999879,-2.0,1.0,-18.0,-1.8729900000000157,1.0
2023-06-01 15:00:00,13.0,-12.0,3,-0.06997999999999394,-1.6000000000000014,-472.0,21.0,-0.19497999999999038,0.7000000000000028,604.0,14.0,0.5871300000000019,-3.0,4.0,0.0,-1.162869999999998,0.7999999999999972
2023-06-02 12:00:00,3.0,-21.0,3,0.10623000000003913,-7.5,-2.0,-6.0,-1.5187699999999609,6.399999999999999,-3.0,0.0,1.0355600000000322,-2.799999999999997,-1.0,0.0,-1.1519399999999678,2.3999999999999986
2023-06-02 15:00:00,-101.0,3.0,3,0.07322999999996682,-7.299999999999997,514.0,-1.0,-0.05177000000003318,0.0,8.0,0.0,-0.16039999999998855,-1.0,-2.0,0.0,-0.5978999999999886,4.799999999999997
2023-06-03 12:00:00,-1.0,0.0,3,0.8290700000000015,-7.799999999999997,-1.0,0.0,0.14157000000000153,-7.600000000000001,0.0,0.0,1.3884400000000028,-3.0999999999999996,-2.0,0.0,-1.6740599999999972,-2.3000000000000043
2023-06-03 15:00:00,1.0,-24.0,3,0.2777999999999565,-9.399999999999999,12.0,-3.0,0.2777999999999565,-7.700000000000003,3.0,0.0,0.16935000000000855,-0.40000000000000036,8.0,0.0,-1.268149999999995,-4.5
2023-06-04 12:00:00,27.0,2.0,3,-0.8748799999999655,6.900000000000006,1.0,0.0,0.00012000000003453692,-6.5,-2.0,0.0,1.4585199999999645,-2.1999999999999993,-17.0,0.0,-1.478980000000039,8.600000000000001
2023-06-04 15:00:00,1.0,-9.0,3,0.08447999999998501,-2.8999999999999986,7.0,-19.0,-1.415520000000015,3.200000000000003,8.0,0.0,0.29792000000003327,-0.10000000000000142,-6.0,0.0,-1.0145799999999632,2.400000000000002
2023-06-05 12:00:00,12.0,-8.0,3,-0.9913300000000049,-4.099999999999994,-20.0,-1.0,0.19616999999999507,-8.400000000000006,8.0,0.0,1.0711999999999833,-4.0,-1.0,0.0,-0.9913000000000238,-0.10000000000000142
2023-06-05 15:00:00,475.0,4.0,3,4.779540000000054,-35.4,-69.0,0.0,1.029540000000054,-13.5,777.0,-99.0,1.3745499999999993,-1.5999999999999996,2.0,0.0,-1.1254500000000043,0.29999999999999716
2023-06-06 12:00:00,41.0,-8.0,3,-1.105009999999993,0.7000000000000028,-10.0,-50.0,-1.730009999999993,8.700000000000003,-4.0,0.0,1.540740000000028,-2.5,0.0,0.0,-1.459259999999972,3.8999999999999986
2023-06-06 15:00:00,6.0,-17.0,3,-0.26833999999997005,-5.299999999999997,189.0,-24.0,0.85666000000003,-10.999999999999996,1.0,0.0,0.14550000000002683,-0.20000000000000018,-4.0,0.0,-1.4169999999999767,0.3000000000000007
2023-06-07 12:00:00,-37.0,-4.0,3,-0.43876000000000204,0.29999999999999716,539.0,13.0,2.686239999999998,-10.0,120.0,0.0,1.8119199999999829,-2.6999999999999993,5.0,0.0,-1.2505800000000171,1.5
2023-06-07 15:00:00,220.0,-36.0,3,0.26089999999999236,-10.799999999999997,28.0,-4.0,0.4483999999999959,-19.0,222.0,0.0,0.9402200000000143,-1.1000000000000014,-1.0,0.0,-1.7472799999999857,11.599999999999998
2023-06-08 12:00:00,35.0,0.0,3,0.5509699999999498,-6.700000000000003,-2.0,0.0,1.9884699999999498,-3.799999999999997,-5.0,0.0,0.6090699999999707,0.8000000000000007,-85.0,0.0,-1.6409300000000293,5.800000000000004
2023-06-08 15:00:00,920.0,0.0,3,1.1136000000000195,-10.700000000000003,16.0,0.0,0.11360000000002302,-5.899999999999999,770.0,-100.0,0.7508900000000303,-3.5000000000000018,1.0,0.0,0.18839000000003026,-0.6999999999999957
2023-06-09 12:00:00,-5.0,-9.0,3,-1.0221500000000106,0.7999999999999972,-33.0,0.0,-0.5846500000000106,2.700000000000003,63.0,7.0,1.0712800000000016,-2.0999999999999996,78.0,-16.0,-0.17871999999999844,-11.700000000000003
2023-06-09 15:00:00,-167.0,4.0,3,-0.3440699999999879,-4.599999999999994,361.0,0.0,0.9684300000000121,-7.900000000000002,-50.0,33.0,0.8292399999999702,0.09999999999999964,575.0,-78.0,2.3292399999999702,-19.60000000000001
2023-06-10 12:00:00,-73.0,-15.0,3,-0.3490600000000086,-3.0,-847.0,0.0,-2.8490600000000086,7.399999999999999,5.0,-2.0,1.3283400000000256,-2.5999999999999996,99.0,-7.0,-0.23415999999997616,-1.0
2023-06-10 15:00:00,120.0,-17.0,3,1.023869999999988,-9.800000000000004,-553.0,0.0,-0.6011300000000155,-1.8000000000000043,-22.0,0.0,1.369169999999997,-3.9000000000000004,117.0,0.0,0.1816699999999969,-4.799999999999997
2023-06-11 12:00:00,-15.0,60.0,3,-1.0631200000000263,3.4000000000000057,-419.0,0.0,-1.0006200000000263,4.799999999999997,-69.0,-6.0,1.3044399999999996,0.29999999999999716,1.0,-21.0,-1.0080600000000004,1.2000000000000028
2023-06-11 15:00:00,4.0,-21.0,3,-0.09104000000002088,-7.0,-51.0,21.0,0.5339599999999756,-3.8999999999999986,-21.09999999999991,5.0,1.2753600000000311,-4.900000000000002,7.2999999999999545,-4.0,-1.2871399999999689,0.7999999999999972
2023-06-12 12:00:00,-262.0,-2.0,3,-1.1315600000000359,-2.799999999999997,-6.0,-10.0,-2.194060000000036,-1.0,389.0,21.0,1.457839999999976,-4.899999999999999,-2.0,-2.0,-1.917160000000024,-2.5
2023-06-12 15:00:00,-91.0,10.0,3,0.05907999999999447,-1.6999999999999957,37.0,-31.0,-0.19092000000000198,-4.600000000000001,254.0,-20.0,-0.22337999999995972,0.29999999999999716,189.0,-1.0,-0.03587999999995972,-14.300000000000004
2023-06-13 12:00:00,-109.0,26.0,3,-0.7222299999999642,-5.100000000000001,-9.0,0.0,-1.1597299999999642,-0.8999999999999986,3.0,0.0,1.213470000000033,-2.900000000000002,0.0,3.0,0.08847000000003291,-7.3999999999999915
2023-06-13 15:00:00,51.0,-13.0,3,0.8725600000000213,-9.300000000000004,59.0,-20.0,-0.8774399999999787,-5.0,37.0,-8.0,0.3794899999999757,-1.8000000000000007,65.0,-95.0,0.5669899999999757,-7.200000000000003
2023-06-14 12:00:00,55.0,-7.0,3,-0.7798500000000104,2.200000000000003,-20.0,1.0,-0.9673500000000068,0.20000000000000284,70.0,-11.0,0.6186700000000087,0.9000000000000021,-89.0,18.0,-1.0688299999999913,-0.5
2023-06-14 15:00:00,-20.0,2.0,3,0.41509999999999536,-9.0,-10.0,-3.0,-0.7724000000000046,-5.100000000000001,845.0,-86.0,1.0648800000000165,-3.0999999999999996,-41.0,19.0,-1.2476199999999835,2.0999999999999943
2023-06-15 12:00:00,442.0,-70.0,3,1.1449999999999818,-9.0,-15.0,0.0,-1.3550000000000182,-4.600000000000001,504.0,0.0,1.7475600000000213,-1.1999999999999993,-2.0,-6.0,-1.1899399999999787,-5.399999999999999
2023-06-15 15:00:00,-7.0,-1.0,3,0.3139700000000403,-8.199999999999996,-8.0,-11.0,-1.2485299999999562,-1.0,374.0,21.0,0.9220000000000255,-5.0,9.0,0.0,-1.327999999999978,-3.700000000000003
2023-06-16 12:00:00,1.0,-12.0,3,-0.29726999999997616,-5.100000000000001,-25.0,-3.0,-0.3597699999999726,-4.199999999999996,-686.0,0.0,-3.8393499999999676,23.999999999999993,-439.0,-62.0,-1.9018499999999676,7.099999999999994
2023-06-16 15:00:00,-27.0,3.0,3,0.6242199999999798,-3.8999999999999986,-18.0,0.0,-1.0632800000000202,-0.10000000000000142,0.0,0.0,2.2228700000000003,-10.5,462.0,-19.0,-0.46462999999999965,-1.5
2023-06-17 12:00:00,143.0,-2.0,3,0.9994199999999864,-7.900000000000006,-13.0,-1.0,-1.68808000000001,1.3999999999999986,-9.0,0.0,1.5339399999999728,-4.099999999999998,138.0,-66.0,-1.9035600000000272,3.5
2023-06-17 15:00:00,62.0,0.0,3,2.784680000000037,-19.700000000000003,-18.0,-15.0,-1.0278199999999629,-3.8000000000000043,-63.0,13.0,1.1796600000000126,-0.5999999999999979,214.0,-9.0,0.3046600000000126,-1.5
2023-06-18 12:00:00,-11.0,-18.0,3,0.45422999999999547,-6.799999999999997,-132.0,21.0,-1.1707700000000045,-0.09999999999999432,-1.0,0.0,0.4037799999999834,0.3000000000000007,-291.0,36.0,-1.0337200000000184,-1.2000000000000028
2023-06-18 15:00:00,-4.0,-17.0,3,-0.13381999999995742,-6.700000000000003,26.0,12.0,0.11618000000003903,-6.600000000000001,7.0,0.0,0.3439999999999941,-0.8000000000000007,-278.0,26.0,-1.218500000000006,4.099999999999994
2023-06-19 12:00:00,-44.0,1.0,3,-0.18759000000000015,-2.3999999999999986,0.0,-1.0,-0.12509000000000015,-12.0,2.0,0.0,1.013719999999978,-3.700000000000003,-381.0,21.0,-2.6737800000000203,5.899999999999999
2023-06-19 15:00:00,-7.0,1.0,3,0.32380000000000564,-2.5,4.0,-23.0,0.011300000000005639,-7.599999999999994,6.0,0.0,0.16397000000000617,-0.3000000000000007,202.0,-81.0,0.038970000000006166,-2.1000000000000014
2023-06-20 12:00:00,-47.0,1.0,3,1.0739099999999553,-7.400000000000006,-1.0,0.0,-0.5510900000000447,-5.5,0.0,0.0,1.6489300000000071,-1.3999999999999995,-79.0,-3.0,-0.9760699999999911,0.29999999999999716
2023-06-20 15:00:00,-2.0,-1.0,3,0.7623300000000199,-9.5,-3.0,0.0,-0.8001699999999801,-1.3999999999999986,8.0,0.0,0.5008700000000204,0.7999999999999998,195.0,-36.0,-0.37412999999997965,1.1000000000000085
2023-06-21 12:00:00,-63.0,5.0,3,0.7049299999999903,-6.3999999999999915,-5.0,0.0,-0.42007000000000616,-1.0,1.0,0.0,1.2674200000000155,-1.8999999999999995,135.0,-40.0,-1.0450799999999845,-8.900000000000006
2023-06-21 15:00:00,-2.0,0.0,3,1.4302099999999882,-12.700000000000003,106.0,-17.0,-0.6947900000000153,-8.699999999999996,3.0,0.0,0.8500999999999976,-0.20000000000000018,166.0,-3.0,-1.9623999999999988,4.200000000000003
2023-06-22 12:00:00,-662.0,0.0,3,-1.7428899999999885,-8.299999999999997,112.0,-14.0,-1.0553899999999885,-1.8000000000000043,-5.0,0.0,0.9549999999999841,-1.700000000000001,-8.0,2.0,-2.107500000000016,9.399999999999991
2023-06-22 15:00:00,832.0,-7.0,3,2.4928199999999947,-24.799999999999997,-43.0,-9.0,-1.1321800000000053,0.5,-2.0,0.0,0.22735000000000127,0.9000000000000004,9.0,0.0,-1.5851499999999987,-2.3999999999999986
2023-06-23 12:00:00,-6.0,4.0,3,0.6383999999999901,0.6999999999999957,-115.0,1.0,-0.9241000000000064,-2.299999999999997,3.0,0.0,1.9435999999999503,-4.799999999999999,24.0,0.0,-1.9939000000000497,5.300000000000004
2023-06-23 15:00:00,3.0,-2.0,3,0.17572999999998729,-9.599999999999994,-111.0,-6.0,-1.9492700000000163,-0.10000000000000142,1.0,0.0,1.183019999999999,-1.0,1.0,0.0,-1.379480000000001,-0.5
2023-06-24 12:00:00,-3.0,-35.0,3,0.5140999999999849,-10.300000000000004,552.0,-5.0,3.326599999999985,-20.799999999999997,-7.0,0.0,1.3588799999999992,0.0,14.0,-4.0,-0.4536200000000008,-1.7999999999999972
2023-06-24 15:00:00,-3.0,0.0,3,0.43853999999998905,-5.200000000000003,-160.0,-3.0,2.001039999999989,-9.100000000000009,664.0,0.0,1.8299200000000155,-1.5999999999999996,5.0,0.0,-0.6075799999999845,-2.4000000000000057
2023-06-25 12:00:00,47.0,-8.0,3,-0.24948000000000548,-5.300000000000004,-720.0,61.0,-3.3119800000000055,14.5,1.0,0.0,0.7307999999999879,-0.20000000000000018,6.0,-5.0,-1.1442000000000156,-3.5
2023-06-25 15:00:00,-4.0,-4.0,3,2.0345100000000116,-17.0,-362.0,-10.0,-0.3404899999999884,-6.299999999999997,8.0,0.0,0.6617500000000405,-0.49999999999999956,6.0,0.0,-1.2132499999999595,0.4000000000000057
2023-06-26 12:00:00,28.0,3.0,3,0.23156000000000176,-6.300000000000004,53.0,-55.0,0.4190599999999982,-9.5,-10.0,0.0,1.0351999999999748,0.1999999999999993,86.0,-32.0,-0.0273000000000323,-7.700000000000003
2023-06-26 15:00:00,6.0,-1.0,3,0.4784199999999714,-11.299999999999997,59.0,1.0,0.29091999999996787,-6.300000000000004,5.0,0.0,0.415869999999984,0.3000000000000007,6.0,1.0,0.290869999999984,-17.300000000000004
2023-06-27 12:00:00,-41.0,3.0,3,0.04564999999996644,-7.0,-43.0,-11.0,-0.01685000000003356,-15.0,4.0,0.0,1.0672799999999825,-3.5999999999999996,-1.0,-6.0,-1.1827200000000175,-1.2999999999999972
2023-06-27 15:00:00,6.0,0.0,3,0.35791000000000395,-6.700000000000003,490.0,0.0,0.17041000000000395,-8.100000000000001,23.0,0.0,1.2807900000000245,-4.2,5.0,-2.0,-1.0942099999999755,-5.299999999999997
2023-06-28 12:00:00,-18.0,4.0,3,0.0032800000000179352,-6.0,83.0,-6.0,3.128280000000018,-18.599999999999994,-13.0,0.0,1.2760900000000106,-0.40000000000000036,-11.0,3.0,-3.0989099999999894,11.100000000000001
2023-06-28 15:00:00,5.0,0.0,3,0.8423500000000104,-10.0,-1.0,-2.0,2.779850000000007,-19.4,2.0,0.0,0.2645999999999731,-0.8000000000000007,1.0,0.0,-1.4229000000000305,0.8000000000000043
2023-06-29 12:00:00,-5.0,0.0,3,1.7863199999999892,-13.300000000000004,398.0,20.0,3.2863199999999892,-14.099999999999994,-4.0,0.0,1.0712499999999636,-1.5,-5.0,2.0,-0.8662500000000364,6.800000000000004
2023-06-29 15:00:00,2.0,0.0,3,0.8251300000000015,-8.600000000000001,8.0,-2.0,0.6376299999999979,-17.000000000000007,5.0,0.0,0.793830000000014,-1.5,405.0,-1.0,1.3563300000000105,-16.299999999999997
2023-06-30 12:00:00,-11.392640000000029,0.0,3,0.490319999999997,-7.799999999999997,-214.39264000000003,74.0,-2.009680000000003,6.900000000000006,2.0,0.0,1.2766399999999862,-3.1000000000000014,-9.0,1.0,-2.47336000000001,7.100000000000001
2023-06-30 15:00:00,9.0,-26.0,3,0.9085999999999785,-11.900000000000006,-18.0,-15.0,-0.5914000000000179,-7.600000000000001,3.9640000000000555,0.0,0.558969999999988,-1.0,7.9640000000000555,0.0,-1.1910300000000156,-1.8000000000000043
2023-07-01 12:00:00,-11.0,20.0,3,-0.015469999999993433,0.5,164.0,-7.0,1.3595300000000101,-3.200000000000003,-1.0,0.0,0.8631499999999619,-0.6999999999999993,-2.0,0.0,-2.449350000000038,7.899999999999999
2023-07-01 15:00:00,6.0,-28.0,3,0.7397399999999834,-13.300000000000004,649.0,-15.0,3.1772399999999834,-26.10000000000001,-1.0,0.0,0.2586399999999571,0.09999999999999964,-1.0,-2.0,-1.6163600000000429,3.1000000000000014
2023-07-02 12:00:00,314.0,4.0,3,1.44324000000001,-9.200000000000003,39.0,-23.0,-0.18175999999999704,-10.399999999999999,-7.0,0.0,1.0254299999999716,-0.7000000000000011,-2.0,0.0,-1.5370700000000284,1.7999999999999972
2023-07-02 15:00:00,484.0,9.0,3,1.3986799999999562,-8.600000000000001,-43.0,-11.0,0.3986799999999633,-13.799999999999997,0.0,0.0,0.8236400000000117,-1.4000000000000004,5.0,0.0,-1.3638599999999883,1.0
2023-07-03 12:00:00,158.0,-14.0,3,1.2440699999999651,-12.299999999999997,-12.0,-19.0,0.36906999999996515,-15.100000000000001,-2.0,0.0,0.7281000000000404,-0.7999999999999998,-21.0,0.0,-1.4593999999999596,0.10000000000000142
2023-07-03 15:00:00,49.0,-1.0,3,1.2039800000000014,-11.399999999999999,24.0,-15.0,0.20398000000000138,-15.899999999999999,1.0,0.0,-0.18146999999999736,-0.7000000000000002,-19.0,0.0,-0.7439699999999903,-0.7999999999999972
2023-07-04 12:00:00,-205.0,-88.0,3,-0.4070500000000301,-2.299999999999997,-24.0,0.0,0.4054499999999699,-10.600000000000001,-2.0,0.0,1.1744400000000041,-0.9000000000000004,-25.0,0.0,-0.5130599999999994,-4.0
2023-07-04 15:00:00,215.0,-8.0,3,2.0820000000000007,-14.0,94.0,-4.0,0.7695000000000007,-9.5,-9.0,0.0,0.002099999999977342,2.1000000000000005,-78.0,0.0,-1.7479000000000156,1.5
2023-07-05 12:00:00,209.0,-13.0,3,0.6323800000000119,-9.0,-335.0,1.0,1.319880000000012,-10.5,-4.0,0.0,1.6230999999999653,-2.0999999999999996,-7.0,0.0,-1.001900000000031,5.200000000000003
2023-07-05 15:00:00,-243.0,-69.0,3,-2.7164000000000215,5.899999999999999,-113.0,5.0,0.28359999999997854,-9.5,-1.0,0.0,0.9826600000000099,-0.5999999999999996,-13.0,0.0,-0.4548399999999866,-2.799999999999997
2023-07-06 12:00:00,-54.0,-65.0,3,1.226749999999985,-11.600000000000001,-1.0,-1.0,0.10174999999998491,-8.700000000000003,-13.0,0.0,1.0039899999999875,0.3000000000000007,42.0,-3.0,-1.2460100000000125,1.6999999999999957
2023-07-06 15:00:00,862.0,-34.0,3,1.111269999999994,-15.0,-2.0,-16.0,0.048769999999993985,-11.300000000000004,-32.0,0.0,0.7602200000000039,-0.3000000000000007,1.0,0.0,-2.427279999999996,8.699999999999996
2023-07-07 12:00:00,81.0,-7.0,3,1.8992000000000075,-21.89999999999999,377.0,-5.0,6.3367000000000075,-60.8,11.0,0.0,1.738740000000007,-5.1000000000000005,24.0,-4.0,-2.136259999999993,11.099999999999994
2023-07-07 15:00:00,34.0,-31.0,3,1.4427200000000049,-20.500000000000007,788.0,-100.0,2.630220000000005,-25.0,0.0,0.0,-0.10606999999998834,1.3000000000000007,-9.0,4.0,-2.918569999999992,12.799999999999997
2023-07-08 12:00:00,-5.0,16.0,3,0.8924499999999931,-12.5,0.0,0.0,-0.5450500000000069,-12.400000000000006,-4.0,0.0,1.369169999999997,-0.7999999999999998,54.0,-7.0,-1.443330000000003,4.099999999999994
2023-07-08 15:00:00,4.0,-17.0,3,0.5917100000000346,-7.399999999999999,4.0,-26.0,0.4042100000000346,-12.0,-5.0,0.0,0.6331700000000069,0.3000000000000007,-5.0,-1.0,-2.054329999999993,7.800000000000004
2023-07-09 12:00:00,56.0,8.0,3,0.8717600000000019,-9.599999999999994,-2.0,0.0,0.4967599999999983,-13.899999999999999,-2.0,0.0,1.0003000000000313,0.3000000000000007,1.0,0.0,-1.562199999999958,7.899999999999999
2023-07-09 15:00:00,9.0,0.0,3,0.7698700000000329,-11.899999999999999,-2.0,0.0,0.20737000000002936,-10.299999999999997,-6.0,0.0,-0.25909999999998945,1.5,2.0,0.0,-0.759099999999993,-8.600000000000001
2023-07-10 12:00:00,21.0,-27.0,3,0.6618899999999712,-11.900000000000006,0.0,0.0,-0.33811000000003233,-5.199999999999996,-6.0,0.0,0.7059300000000235,-0.29999999999999893,-1.0,3.0,-1.7315699999999765,10.399999999999999
2023-07-10 15:00:00,7.0,0.0,3,1.5335699999999974,-16.0,1.0,4.0,0.03356999999999388,-5.800000000000004,1.0,0.0,1.4429900000000089,0.3000000000000007,-8.0,1.0,-1.8070099999999911,11.399999999999999
2023-07-11 12:00:00,-24.0,5.0,3,0.8284600000000069,-7.799999999999997,188.0,-40.0,0.5784600000000069,-7.400000000000006,-1.0,0.0,0.49209999999999354,-2.0999999999999996,122.0,-48.0,-0.007900000000006457,4.999999999999993
2023-07-11 15:00:00,6.0,0.0,3,1.603749999999991,-13.600000000000001,7.0,-18.0,1.353749999999991,-15.0,-4.0,0.0,-0.2156999999999698,2.5,0.0,-2.0,-1.7781999999999734,4.299999999999997
2023-07-12 12:00:00,-41.0,-13.0,3,0.28393999999997277,-8.199999999999996,232.0,0.0,1.1589399999999728,-4.200000000000003,-2.0,0.0,0.6584700000000225,0.09999999999999787,348.0,-68.0,-0.40402999999997746,0.0
2023-07-12 15:00:00,1.0,0.0,3,0.8630599999999617,-7.300000000000004,296.0,-65.0,-0.6994400000000383,-5.699999999999989,4.0,0.0,0.7364000000000033,-2.0,203.0,0.0,1.6114000000000104,-16.500000000000007
2023-07-13 12:00:00,7.0,-3.0,3,0.43516999999997097,-10.200000000000003,-10.0,-5.0,0.9976699999999745,-17.4,-4.0,0.0,0.7500900000000001,-1.1999999999999993,-15.0,0.0,-0.6249099999999999,-1.9000000000000057
2023-07-13 15:00:00,-1.0,0.0,3,1.0976699999999937,-8.0,202.0,-28.0,0.7851699999999902,-18.900000000000006,-8.0,0.0,0.4046600000000353,0.09999999999999964,-3.0,0.0,-0.5328399999999647,1.0999999999999943
2023-07-14 12:00:00,7.0,-2.0,3,0.7959200000000237,-9.0,-64.0,-2.0,1.4209200000000237,-19.799999999999997,3.0,0.0,1.1569299999999814,-0.9000000000000004,1.0,0.0,-1.030570000000008,-15.600000000000009
2023-07-14 15:00:00,1.0,-20.0,3,1.0483699999999772,-12.100000000000001,562.0,0.0,3.548369999999977,-21.4,3.0,0.0,0.5038099999999872,-0.40000000000000036,0.0,0.0,-2.121190000000013,2.3999999999999986
2023-07-15 12:00:00,12.0,-4.0,3,0.4174199999999928,-9.799999999999997,-36.0,0.0,0.1674199999999928,-8.899999999999999,-1.0,0.0,1.1015599999999566,-1.1000000000000005,-4.0,0.0,-1.273440000000047,-2.0
2023-07-15 15:00:00,6.0,0.0,3,0.9635400000000232,-10.900000000000006,-30.0,-6.0,0.5885400000000232,-17.400000000000006,3.0,0.0,0.18636999999994686,0.09999999999999964,86.0,0.0,-1.626130000000046,0.30000000000000426
2023-07-16 12:00:00,-5.0,-1.0,3,1.9410799999999995,-12.600000000000001,117.0,-1.0,0.6285799999999995,-11.5,-4.0,0.0,1.6730500000000532,-2.3,2.0,0.0,-1.1394499999999539,-2.8000000000000043
2023-07-16 15:00:00,1.0,0.0,3,0.505800000000022,-7.899999999999999,-31.0,-1.0,0.380800000000022,-0.6999999999999957,-14.5,0.0,1.2418799999999806,-0.7000000000000002,-3.0,0.0,-0.008120000000019445,-0.8999999999999986
