datetime,GHI_error_Texas,cloud_error_Texas,forecast,ta_error_Texas,rh_error_Texas,GHI_error_Iowa,cloud_error_Iowa,ta_error_Iowa,rh_error_Iowa,GHI_error_Nevada,cloud_error_Nevada,ta_error_Nevada,rh_error_Nevada,GHI_error_Seattle,cloud_error_Seattle,ta_error_Seattle,rh_error_Seattle
2023-07-17 12:00:00,-1.0,0.0,3,0.6228699999999776,-11.5,-42.0,0.0,0.8103699999999741,-5.900000000000006,-7.0,0.0,1.132599999999961,-1.5,5.0,-26.0,-2.1174000000000355,5.300000000000004
2023-07-17 15:00:00,6.0,0.0,3,0.5288499999999772,-8.5,-33.0,-1.0,0.8413499999999772,-8.299999999999997,23.0,-1.0,0.8383000000000038,-3.5,-34.0,-18.0,-1.2866999999999962,1.8999999999999986
2023-07-18 12:00:00,4.0,0.0,3,-0.09215000000000373,-2.4000000000000057,-1.0,-2.0,0.6578499999999963,-11.0,-1.0,0.0,0.5973299999999995,-1.4000000000000021,-3.0,0.0,-1.1526700000000005,-0.5
2023-07-18 15:00:00,3.0,0.0,3,0.6784399999999664,-7.900000000000002,8.0,-5.0,1.1159399999999664,-12.300000000000004,3.0,0.0,0.5390899999999874,-0.6999999999999993,1.0,0.0,-1.648410000000009,6.599999999999994
2023-07-19 12:00:00,-16.0,2.0,3,0.8844000000000278,-9.700000000000003,-46.0,-2.0,0.38440000000002783,-16.799999999999997,7.0,0.0,1.9510799999999904,-7.5,4.0,0.0,-1.5489200000000096,-1.0
2023-07-19 15:00:00,3.0,0.0,3,0.7700000000000458,-9.700000000000003,-43.0,-1.0,1.5825000000000387,-12.600000000000009,1.0,0.0,0.9284399999999664,-0.5999999999999996,5.0,0.0,-1.2590600000000371,-2.0
2023-07-20 12:00:00,-6.0,-1.0,3,1.350369999999998,-13.799999999999997,-3.0,0.0,0.35036999999999807,-12.100000000000001,1.0,0.0,1.4534600000000069,-2.5,-4.0,0.0,-2.109039999999993,5.399999999999999
2023-07-20 15:00:00,1.0,0.0,3,0.5720999999999776,-4.100000000000001,-6.0,1.0,1.1345999999999776,-12.899999999999999,7.0,0.0,0.9890399999999886,-3.5999999999999996,-8.0,0.0,0.30153999999999215,-7.0
2023-07-21 12:00:00,-5.0,0.0,3,1.16441999999995,-10.399999999999999,393.0,-85.0,0.35191999999995005,-9.5,-2.0,0.0,1.2674000000000092,-1.9000000000000004,0.0,0.0,-2.357599999999991,13.0
2023-07-21 15:00:00,8.0,0.0,3,-0.2216799999999921,-5.600000000000001,11.0,-1.0,0.9658200000000043,-14.399999999999999,1.0,0.0,0.24455999999997857,-0.20000000000000107,0.0,0.0,-0.5054400000000214,-4.200000000000003
2023-07-22 12:00:00,-1.0,0.0,3,1.2581500000000005,-11.5,0.0,-12.0,0.5081500000000005,-10.600000000000001,-7.0,0.0,1.6538100000000213,-1.5,1.0,0.0,-1.0961899999999822,-3.1000000000000085
2023-07-22 15:00:00,-74.0,-3.0,3,0.8632000000000133,-8.700000000000003,228.0,-12.0,0.8007000000000026,-17.199999999999996,8.899999999999977,0.0,0.35854000000000497,-1.8999999999999995,-7.600000000000023,4.0,-1.453959999999995,0.09999999999999432
2023-07-23 12:00:00,1.0,5.0,3,1.3746299999999678,-7.5,-1.0,0.0,0.9996299999999643,-19.4,1.0,0.0,0.772829999999999,-1.9000000000000004,0.0,1.0,-1.789670000000001,3.1000000000000014
2023-07-23 15:00:00,-114.0,-1.0,3,1.3746800000000121,-14.8,-6.0,-5.0,1.1246800000000121,-15.399999999999999,606.4,24.0,0.9357400000000098,-3.4000000000000004,-3.2000000000000455,0.0,-0.5642599999999902,-2.1000000000000014
2023-07-24 12:00:00,-11.0,-6.0,3,0.7932599999999752,-12.399999999999999,-6.0,-1.0,0.9182599999999788,-16.299999999999997,-2.0,0.0,0.6102999999999952,-1.9000000000000004,391.0,-61.0,0.17279999999999518,0.7999999999999972
2023-07-24 15:00:00,-312.0,37.0,3,0.04975000000001728,-7.300000000000004,4.0,-2.0,1.1122500000000173,-12.299999999999997,-12.299999999999955,27.0,0.43921000000000276,0.9000000000000004,116.9,-90.0,-0.3732900000000008,11.100000000000009
2023-07-25 12:00:00,216.0,-27.0,3,1.4384099999999762,-11.299999999999997,240.0,-4.0,0.5634099999999727,-12.099999999999994,-4.0,0.0,1.3596200000000067,-3.0,-627.0,56.0,-1.1403799999999933,-0.7999999999999972
2023-07-25 15:00:00,-2.0,19.0,3,0.08056999999997316,-7.100000000000001,-219.0,-1.0,1.830569999999966,-12.5,829.5999999999999,0.0,1.0859700000000316,-1.3000000000000007,129.8,2.0,-2.1015299999999684,0.6000000000000085
2023-07-26 12:00:00,167.0,-16.0,3,1.1149599999999964,-12.299999999999997,101.0,-76.0,1.1774599999999964,-11.099999999999994,-4.0,0.0,1.120299999999986,-1.1000000000000014,6.0,-24.0,-1.817200000000014,6.6000000000000085
2023-07-26 15:00:00,-5.0,25.0,3,-0.06704999999999472,-2.1000000000000014,-1.0,-14.0,2.6829500000000053,-25.699999999999996,-3.6000000000000227,0.0,0.4276399999999967,-1.0,2.800000000000068,-4.0,-1.5098600000000033,-2.8999999999999986
2023-07-27 12:00:00,450.0,-20.0,3,2.130399999999952,-15.300000000000004,163.0,-13.0,0.8178999999999483,-19.599999999999994,0.0,0.0,0.27098000000000866,-1.2999999999999998,-6.0,0.0,-1.2290199999999913,8.799999999999997
2023-07-27 15:00:00,-18.0,8.0,3,0.8084099999999808,-7.300000000000001,170.0,-8.0,4.495909999999984,-35.10000000000001,-10.100000000000023,0.0,-0.048879999999996926,0.7000000000000002,1.7999999999999545,0.0,-0.4238799999999969,-2.3000000000000043
2023-07-28 12:00:00,-5.0,6.0,3,0.33654999999998836,-6.399999999999999,22.0,-6.0,1.2115499999999884,-11.700000000000003,-2.0,0.0,0.9192499999999768,-1.4000000000000004,-5.0,0.0,-1.2682500000000267,11.400000000000006
2023-07-28 15:00:00,-4.0,0.0,3,0.3558400000000006,-6.300000000000001,31.0,-24.0,1.7933400000000006,-18.0,-1.3999999999999773,0.0,-0.6107000000000014,1.4000000000000004,-4.5,-1.0,-0.6107000000000049,-13.299999999999997
2023-07-29 12:00:00,69.0,-15.0,3,0.4241999999999848,-12.599999999999994,40.0,-5.0,0.3616999999999848,-12.800000000000004,-4.0,-1.0,0.6799399999999878,-2.0,419.0,0.0,0.6174399999999913,-6.899999999999999
2023-07-29 15:00:00,2.0,-6.0,3,0.4402200000000107,-7.599999999999998,-28.0,0.0,0.5027200000000107,-8.299999999999997,-11.699999999999932,0.0,0.6699800000000096,-1.6999999999999993,22.299999999999955,0.0,0.5449800000000096,-16.0
2023-07-30 12:00:00,-2.7929699999999684,-4.0,3,-0.3698999999999728,-3.8000000000000043,54.20703000000003,-2.0,-0.8698999999999728,-3.8999999999999986,141.0,4.0,3.052120000000002,-6.4,-4.0,2.0,-1.7603800000000014,1.3999999999999986
2023-07-30 15:00:00,-462.0,85.0,3,-0.9902600000000419,-3.1000000000000014,1.0,0.0,0.3847399999999652,-9.699999999999996,518.4000000000001,0.0,3.9009300000000096,-6.500000000000002,1.6999999999999318,-1.0,-0.4115699999999869,-2.1000000000000014
2023-07-31 12:00:00,-3.0,10.0,3,-0.02494000000001506,-8.399999999999999,750.0,-13.0,2.225059999999985,-16.10000000000001,781.0,0.0,3.5562999999999647,-11.3,-7.0,0.0,-1.3812000000000353,4.099999999999994
2023-07-31 15:00:00,-21.0,1.0,3,0.40613000000001875,-5.299999999999997,179.0,-2.0,-1.0313699999999777,0.5,76.29999999999995,0.0,1.8351999999999862,-7.299999999999997,379.99999999999994,0.0,-1.6648000000000138,1.3999999999999986
2023-08-01 12:00:00,-6.0,0.0,3,0.8364700000000198,-6.799999999999997,1.0,10.0,0.1489700000000198,-9.5,240.0,0.0,1.6592300000000328,-7.399999999999999,-5.0,0.0,-1.8407699999999636,-0.29999999999999716
2023-08-01 15:00:00,17.0,0.0,3,-0.0008499999999642682,-3.299999999999997,535.0,-97.0,1.2491500000000393,-19.499999999999993,132.40000000000003,16.0,1.6295499999999947,-3.5000000000000036,0.2999999999999545,0.0,-1.7454500000000053,3.5
2023-08-02 12:00:00,-1.0,0.0,3,0.922079999999994,-8.399999999999999,11.0,-3.0,-0.452920000000006,0.3999999999999915,13.0,0.0,2.597320000000032,-10.800000000000004,-10.0,0.0,-0.4026799999999717,6.200000000000003
2023-08-02 15:00:00,4.0,0.0,3,0.6231300000000033,-6.699999999999999,320.0,-40.0,1.1231300000000033,-7.5,-13.100000000000023,0.0,1.8745399999999606,-7.600000000000001,7.100000000000023,0.0,-0.6879600000000359,-6.600000000000001
2023-08-03 12:00:00,-3.0,-1.0,3,0.6175800000000322,-7.700000000000003,-187.0,1.0,0.05508000000002866,-5.5,-1.0,0.0,1.751800000000003,-4.900000000000002,3.0,-4.0,-1.1231999999999935,-5.100000000000001
2023-08-03 15:00:00,1.0,0.0,3,0.3076199999999858,-6.0,253.0,-75.0,2.745119999999986,-23.200000000000003,-1.2999999999999545,0.0,1.1034599999999841,-2.5,4.2999999999999545,0.0,-1.3340400000000194,7.599999999999994
2023-08-04 12:00:00,-4.0,2.0,3,-0.20220000000000482,-2.200000000000003,138.0,-10.0,1.2977999999999952,-19.199999999999996,-3.0,0.0,1.3756099999999947,-1.0,-4.0,-1.0,-0.8118900000000018,1.8000000000000043
2023-08-04 15:00:00,-6.0,2.0,3,-0.13994000000002416,-3.5,-5.0,1.0,3.047559999999976,-25.299999999999997,-5.2000000000000455,0.0,0.6343200000000024,1.2000000000000002,1.7000000000000455,0.0,-1.2406799999999976,9.800000000000004
2023-08-05 12:00:00,-10.0,0.0,3,0.033239999999977954,-2.299999999999997,-2.0,0.0,0.8457399999999744,-14.899999999999999,6.0,0.0,1.2882999999999925,-2.8000000000000007,589.0,0.0,-0.8367000000000111,4.100000000000001
2023-08-05 15:00:00,-1.0,0.0,3,0.1051599999999624,-6.600000000000001,337.0,-31.0,0.9176599999999588,-15.5,9.0,0.0,0.2967800000000054,-1.6000000000000005,-145.0,0.0,0.7342800000000089,-4.099999999999994
2023-08-06 12:00:00,-3.0,0.0,3,0.3784999999999741,-2.6000000000000014,-348.0,-11.0,0.6909999999999776,-0.7000000000000028,0.0,0.0,1.8216699999999832,-3.1,-52.0,-6.0,-0.7408300000000203,-7.699999999999996
2023-08-06 15:00:00,33.0,-24.0,3,0.31579999999996744,-9.100000000000001,112.0,-94.0,0.5657999999999674,-10.100000000000009,9.0,0.0,0.9785400000000024,-1.1999999999999997,-54.0,-2.0,2.853540000000006,-17.5
2023-08-07 12:00:00,-5.0,0.0,3,0.4161699999999655,-7.0,-84.0,-6.0,-0.521330000000038,-9.100000000000009,1.0,0.0,0.40685999999999467,-1.0,6.0,-1.0,-0.9056400000000053,4.700000000000003
2023-08-07 15:00:00,4.0,0.0,3,0.1892700000000218,-8.400000000000002,219.0,4.0,0.3767700000000218,-16.10000000000001,8.099999999999909,0.0,-0.23329999999998563,-0.3999999999999999,3.3999999999999773,1.0,-1.295799999999982,0.20000000000000284
2023-08-08 12:00:00,-8.0,1.0,3,-0.10693000000003394,-2.5,81.0,-21.0,-0.6694300000000375,-1.2999999999999972,2.0,0.0,0.7366200000000234,-1.8000000000000007,-21.0,-7.0,-0.7008799999999837,-0.6000000000000085
2023-08-08 15:00:00,4.0,-16.0,3,0.45321000000001277,-10.2,-114.0,-40.0,0.5157100000000092,-7.199999999999996,3.3999999999999773,0.0,1.017759999999953,-1.5,5.099999999999909,-17.0,-0.5447400000000471,-0.7999999999999972
2023-08-09 12:00:00,2.0,-3.0,3,-0.018699999999967076,-5.5,-340.0,35.0,-0.3311999999999671,-3.5,-166.0,0.0,-0.3772599999999713,-2.0,-65.0,-32.0,-2.1272599999999784,9.099999999999994
2023-08-09 15:00:00,3.0,0.0,3,-0.111879999999978,-3.6999999999999993,308.0,-54.0,1.763120000000015,-24.400000000000006,176.89999999999998,0.0,1.3845999999999776,-4.999999999999998,96.0,1.0,0.009599999999977626,3.3000000000000114
2023-08-10 12:00:00,14.0,-7.0,3,0.20517000000000962,-6.399999999999999,-11.0,0.0,-0.044829999999986825,-14.0,767.0,0.0,-1.186179999999979,1.8999999999999986,30.0,-2.0,-1.061179999999979,1.0999999999999943
2023-08-10 15:00:00,-1.0,0.0,3,0.11311999999998079,-4.5000000000000036,6.0,-17.0,0.4881199999999808,-20.400000000000006,365.79999999999995,0.0,1.362729999999999,-3.5,59.69999999999993,-1.0,-0.8872700000000009,-0.7000000000000028
2023-08-11 12:00:00,1.0,-13.0,3,-0.16928000000002186,-6.900000000000006,-6.0,0.0,-0.6692800000000148,-5.799999999999997,153.0,-6.0,1.4531800000000317,-5.100000000000001,-2.0,0.0,-1.1718199999999683,3.3000000000000043
2023-08-11 15:00:00,1.0,0.0,3,-0.009580000000035227,-2.8999999999999986,5.0,0.0,0.6154199999999719,-17.800000000000004,-268.4,50.0,0.01686999999999017,-1.5,53.299999999999955,-2.0,-0.29563000000001693,-10.300000000000004
2023-08-12 12:00:00,-3.0,1.0,3,0.5557599999999638,-9.899999999999999,0.0,0.0,0.05575999999996384,-13.600000000000001,-14.0,0.0,0.9820499999999583,0.10000000000000142,-1.0,-3.0,-1.580450000000038,3.799999999999997
2023-08-12 15:00:00,0.0,1.0,3,0.24948000000000548,-5.399999999999999,11.0,0.0,0.3744800000000055,-13.5,-5.800000000000068,0.0,0.5453499999999849,-2.0,5.099999999999909,-1.0,-1.079650000000015,-5.200000000000003
2023-08-13 12:00:00,11.0,1.0,3,0.42540000000002465,-8.299999999999997,-36.0,-27.0,0.6129000000000246,-22.30000000000001,7.0,0.0,1.3188299999999913,-5.899999999999999,-1.0,0.0,-1.0561700000000087,-2.0
2023-08-13 15:00:00,7.0,-5.0,3,0.3690199999999777,-10.200000000000003,738.0,-48.0,1.4315199999999741,-3.3999999999999986,7.100000000000023,0.0,-0.3007400000000189,-2.6000000000000014,1.7000000000000455,0.0,-0.7382400000000153,-4.5
2023-08-14 12:00:00,-1.0,0.0,3,0.576720000000023,-12.0,21.0,0.0,0.514220000000023,-12.0,-1.0,0.0,1.2198600000000468,-2.400000000000002,-6.0,0.0,-0.2176399999999603,-3.0999999999999943
2023-08-14 15:00:00,12.0,-21.0,3,0.46028000000001157,-9.199999999999996,467.0,-59.0,1.3977800000000116,-13.200000000000003,10.600000000000023,0.0,0.38433000000003403,-1.8000000000000007,7.2999999999999545,0.0,0.07183000000003403,-2.5
2023-08-15 12:00:00,4.0,0.0,3,0.2196599999999762,-7.900000000000002,8.0,-15.0,-0.8428400000000273,-15.799999999999997,-44.0,0.0,-1.220199999999977,5.299999999999999,-4.0,0.0,-0.5951999999999771,2.1999999999999957
2023-08-15 15:00:00,2.0,0.0,3,-0.02695000000000647,-2.6999999999999993,12.0,-1.0,0.41055000000000064,-8.899999999999999,-24.600000000000023,0.0,0.13368000000003377,0.3000000000000007,-2.8999999999999773,0.0,0.5086800000000267,-10.200000000000003
2023-08-16 12:00:00,1.0,0.0,3,0.49402999999995245,-6.0,-2.0,0.0,-0.1309700000000511,-6.200000000000003,62.0,0.0,2.4229399999999828,-7.600000000000001,7.0,1.0,-0.7645600000000208,-2.299999999999997
2023-08-16 15:00:00,-2.0,0.0,3,-0.5647900000000163,0.6000000000000014,3.0,-2.0,0.31020999999998367,-5.5,64.0,0.0,1.7165499999999838,-3.1999999999999993,6.899999999999977,-1.0,-0.3459500000000162,-11.0
2023-08-17 12:00:00,1.0,0.0,3,0.8864199999999869,-13.800000000000004,-5.0,0.0,-0.5510800000000096,-6.300000000000004,8.0,-3.0,1.8423200000000293,-5.199999999999999,-1.0,0.0,-0.7201799999999707,0.8000000000000043
2023-08-17 15:00:00,8.0,0.0,3,-0.740380000000016,-3.200000000000003,-2.0,1.0,0.13461999999998397,-8.100000000000001,-644.6,0.0,-0.8456800000000158,-5.0,4.600000000000023,0.0,0.5918199999999842,-16.400000000000006
2023-08-18 12:00:00,6.0,0.0,3,-0.9921800000000189,-1.3999999999999986,-14.0,-4.0,0.9453199999999846,-20.700000000000003,924.0,0.0,3.0612500000000296,-8.2,-18.0,1.0,-1.0637499999999704,2.8999999999999986
2023-08-18 15:00:00,6.0,0.0,3,0.476570000000045,-5.800000000000004,-23.0,2.0,1.1015700000000344,-8.100000000000001,289.70000000000005,1.0,3.6185200000000464,-8.5,9.699999999999932,0.0,-0.4439799999999501,-7.199999999999996
2023-08-19 12:00:00,-2.0,0.0,3,0.5584500000000006,-8.399999999999999,-4.0,0.0,0.43344999999999345,-10.399999999999999,30.0,0.0,4.631959999999992,-24.0,-98.0,0.0,-0.9305400000000077,0.3999999999999986
2023-08-19 15:00:00,-8.0,0.0,3,-0.42660000000000053,1.7999999999999972,33.0,1.0,0.8233999999999995,-9.100000000000009,293.29999999999995,0.0,2.8892200000000265,-11.600000000000001,-73.79999999999995,0.0,-0.6732799999999735,0.5999999999999943
2023-08-20 12:00:00,-6.0,-3.0,3,-0.26546999999999343,0.8999999999999986,359.0,-96.0,0.8595300000000066,-12.100000000000009,-39.0,4.0,-1.1559100000000093,9.599999999999994,-177.0,0.0,-0.5934100000000093,0.7999999999999972
2023-08-20 15:00:00,-46.0,4.0,3,0.036040000000006955,-1.9000000000000021,9.0,2.0,2.098540000000007,-17.299999999999997,257.79999999999995,-3.0,-0.2511299999999892,5.700000000000003,205.2,0.0,-1.3136299999999892,1.0
2023-08-21 12:00:00,-38.0,3.0,3,0.13103000000000975,-2.3000000000000007,116.0,18.0,1.5060300000000097,-14.5,-5.0,8.0,-2.1875799999999685,14.600000000000009,-10.0,-31.0,-1.5625799999999685,-2.299999999999997
2023-08-21 15:00:00,-51.0,-5.0,3,-0.3351000000000042,-2.1999999999999993,2.0,-11.0,2.664899999999996,-21.4,2.400000000000091,-9.0,0.26019999999999754,-5.600000000000001,-35.39999999999998,0.0,-1.3648000000000025,-0.20000000000000284
2023-08-22 12:00:00,-99.0,1.0,3,-0.003429999999980282,-7.600000000000001,0.0,-5.0,0.3090700000000197,-16.5,-24.0,-20.0,1.208150000000039,-4.700000000000003,-5.0,4.0,-1.291849999999961,11.699999999999996
2023-08-22 15:00:00,238.0,-1.0,3,0.6892199999999775,-9.3,4.0,0.0,1.1267199999999775,-14.800000000000004,1.0,2.0,1.3623800000000301,-4.699999999999999,4.100000000000023,-2.0,0.11238000000003012,-12.5
2023-08-23 12:00:00,-10.800000000000068,1.0,3,-0.4660899999999515,1.3999999999999986,20.799999999999955,-3.0,1.1589100000000485,-17.700000000000003,-4.0,0.0,1.282449999999983,-2.0,-22.0,0.0,-0.530050000000017,-5.800000000000004
2023-08-23 15:00:00,108.0,-8.0,3,-0.25434000000001333,-2.1000000000000014,3.0,0.0,1.4331599999999867,-18.099999999999994,3.5,0.0,0.8820099999999726,-2.8999999999999986,-22.200000000000045,22.0,0.6945099999999762,-23.4
2023-08-24 12:00:00,-8.299999999999955,0.0,3,-0.5382999999999925,-4.899999999999999,-3.2999999999999545,0.0,0.9617000000000075,-13.899999999999999,63.0,0.0,1.356740000000002,-6.5,-18.0,-5.0,-0.9557599999999944,-1.7999999999999972
2023-08-24 15:00:00,44.0,-29.0,3,-0.6036400000000413,-1.2000000000000028,-6.0,1.0,0.9588599999999587,-9.0,17.09999999999991,0.0,1.6600900000000252,-6.800000000000001,-25.799999999999955,0.0,-1.3399099999999748,0.7999999999999972
2023-08-25 12:00:00,-10.700000000000045,0.0,3,0.5237800000000448,-4.299999999999997,789.3,-1.0,2.4612800000000448,-16.400000000000006,-17.0,12.0,1.384490000000028,-2.8999999999999986,450.0,-3.0,0.821990000000028,-4.600000000000001
2023-08-25 15:00:00,-3.0,4.0,3,-0.36617999999998574,-2.1999999999999993,53.0,-18.0,3.071320000000018,-27.299999999999997,-352.90000000000003,-28.0,-6.078980000000001,15.5,330.59999999999997,-1.0,2.233520000000002,-9.999999999999993
2023-08-26 12:00:00,-7.2000000000000455,0.0,3,-0.035770000000013624,-8.899999999999999,-14.899999999999977,0.0,0.08922999999998282,-10.899999999999999,-10.0,0.0,1.162559999999985,0.40000000000000036,-28.0,-3.0,-0.7124400000000151,5.0
2023-08-26 15:00:00,-1.0,0.0,3,-0.7152099999999635,-4.199999999999999,-19.0,-7.0,0.6597900000000401,-13.399999999999999,4.399999999999977,0.0,1.209069999999997,-3.4000000000000004,-55.200000000000045,0.0,-0.978430000000003,-3.3999999999999986
2023-08-27 12:00:00,-2.6000000000000227,0.0,3,0.09026000000000067,-6.899999999999999,-63.39999999999998,10.0,0.15276000000000067,-6.5,-2.0,0.0,0.8566900000000146,-2.3000000000000007,-34.0,0.0,-1.1433099999999854,-6.200000000000003
2023-08-27 15:00:00,-2.0,0.0,3,-0.10040999999995392,-1.6000000000000014,17.0,-12.0,0.5870900000000461,-14.300000000000004,9.899999999999977,0.0,0.028959999999983665,-1.0,-24.0,0.0,-1.5335400000000092,7.600000000000001
2023-08-28 12:00:00,340.20000000000005,-20.0,3,-0.31814000000002807,-1.7999999999999972,-8.299999999999955,-2.0,-0.19314000000002807,-11.399999999999999,-3.0,0.0,0.5354299999999554,-1.0999999999999996,-146.0,-2.0,0.660429999999959,-2.700000000000003
2023-08-28 15:00:00,-85.0,-37.0,3,-0.9260599999999997,-1.6999999999999957,-2.0,0.0,0.6364399999999968,-12.899999999999999,0.8999999999999773,0.0,0.6000900000000229,-1.4000000000000004,654.6999999999999,-4.0,-0.2749099999999771,-3.499999999999993
2023-08-29 12:00:00,-181.69999999999993,-14.0,3,-0.9497099999999818,0.8999999999999986,-16.899999999999977,0.0,-0.5747099999999818,-3.8999999999999986,-7.0,0.0,1.5337999999999852,-1.9000000000000004,324.0,0.0,1.3462999999999816,-9.700000000000003
2023-08-29 15:00:00,156.0,-17.0,3,-0.574610000000007,-3.700000000000003,-72.0,-12.0,-0.1996100000000034,-2.5,-0.7000000000000455,0.0,0.42523999999997386,0.10000000000000053,11.4,0.0,-0.13726000000002614,-3.5
2023-08-30 12:00:00,-2.2000000000000455,0.0,3,0.3504300000000171,-5.5,-30.199999999999932,0.0,-0.21206999999998288,-5.400000000000006,-3.0,0.0,2.4283700000000366,-1.9000000000000004,2.0,-24.0,-0.696629999999967,-2.1999999999999886
2023-08-30 15:00:00,8.0,-20.0,3,-0.8547299999999609,-1.8000000000000007,-32.0,-18.0,0.1452700000000391,-11.799999999999997,6.0,0.0,-0.03749999999995879,-1.0,75.5,-36.0,-1.4749999999999588,4.5
